code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
0,2,56808,1,9,0,3,0,2,300.0,1,1
1,3,20013,0,0,3,10,1,0,160.0,1,0
1,3,27602,1,9,1,2,0,3,300.0,1,2
1,3,19433,1,2,4,10,0,3,60.0,0,0
1,0,37407,0,4,2,3,1,1,390.0,0,2
0,3,22791,0,10,2,8,1,0,165.0,1,0
1,2,53684,1,8,0,9,2,3,70.0,1,0
0,0,36609,0,8,4,2,1,4,195.0,0,1
0,1,20615,0,5,3,0,1,4,195.0,1,1
1,1,63316,0,11,1,9,0,0,240.0,0,1
0,0,91846,0,2,3,5,0,3,390.0,1,0
1,3,53161,1,12,2,4,1,2,150.0,1,1
1,1,83742,0,3,1,0,2,4,165.0,0,2
1,1,32828,1,4,0,6,0,3,60.0,0,0
1,3,54491,0,8,2,8,2,3,60.0,1,1
1,3,59245,1,12,4,9,0,1,75.0,0,1
0,3,74230,1,12,0,4,2,1,220.0,1,1
1,2,76292,1,8,2,0,1,0,220.0,1,1
0,0,80709,1,1,0,4,0,1,240.0,1,0
0,3,48247,0,10,2,1,0,4,70.0,0,1
1,3,90069,0,5,1,0,0,2,135.0,0,2
1,2,68260,1,12,1,1,2,3,655.0,0,1
0,2,52025,0,8,0,10,2,2,225.0,1,2
1,1,48853,1,11,2,10,0,1,75.0,0,2
1,0,21756,1,1,4,10,2,2,655.0,1,1
1,1,22647,1,1,0,3,0,3,270.0,0,1
0,0,95578,0,0,1,0,0,4,360.0,1,0
0,1,53539,0,1,0,7,2,3,210.0,1,1
0,1,59883,1,4,1,8,0,3,120.0,1,1
0,2,74598,1,10,2,0,1,4,105.0,0,2
0,2,20893,1,0,1,8,0,0,345.0,1,1
0,1,95198,0,6,2,1,2,3,585.0,0,0
1,1,66055,1,7,4,2,1,4,585.0,1,0
1,0,25429,0,4,2,9,2,1,60.0,1,1
1,1,76821,1,11,0,4,2,0,300.0,1,1
0,1,48861,1,9,0,5,0,4,100.0,1,2
0,0,18362,1,12,2,7,0,2,325.0,1,1
0,3,80363,0,2,3,9,2,3,150.0,0,1
0,1,86602,0,3,4,2,1,0,390.0,0,2
0,1,23747,0,8,0,6,0,4,105.0,0,0
1,3,78249,1,2,2,10,2,0,345.0,1,1
1,1,64157,0,2,1,8,2,4,225.0,1,1
1,0,61845,0,9,3,6,0,0,240.0,1,1
1,2,19358,1,9,3,8,0,4,165.0,0,0
0,1,22284,0,2,1,5,1,3,390.0,1,1
0,3,88670,0,5,1,8,2,2,60.0,1,0
1,1,50880,1,1,4,2,1,1,325.0,0,1
0,0,79727,0,6,2,3,2,3,195.0,0,1
1,1,21668,1,7,2,8,0,4,90.0,1,1
1,3,12614,0,2,1,1,2,2,165.0,1,1
1,0,19984,0,0,3,2,2,1,170.0,1,1
0,3,42455,1,6,0,2,0,4,360.0,0,1
1,2,22389,0,10,2,2,0,4,170.0,0,2
1,3,30769,0,8,4,1,1,2,105.0,1,0
1,2,10675,0,12,0,2,2,3,240.0,0,2
0,0,16815,0,9,2,9,2,4,160.0,1,1
0,2,48437,0,0,2,4,0,3,75.0,0,0
0,3,38336,1,12,2,0,2,1,120.0,1,1
1,0,92283,1,5,3,4,1,0,70.0,1,1
0,1,18831,0,2,4,0,0,1,130.0,0,1
1,0,91125,0,6,0,10,0,0,390.0,0,1
1,3,34473,0,1,2,9,1,3,90.0,0,1
1,1,28578,0,1,3,3,0,0,220.0,0,0
0,2,23807,0,3,0,8,0,4,360.0,0,0
0,0,26669,1,0,4,4,1,2,240.0,1,1
1,1,41639,0,5,4,6,0,1,345.0,1,1
0,2,91233,0,4,3,4,0,2,360.0,1,1
1,2,11061,0,3,3,7,0,3,160.0,1,0
0,2,43066,0,3,2,9,0,1,270.0,0,0
0,3,50560,1,12,1,3,2,3,220.0,0,2
1,3,18480,0,6,3,0,1,2,330.0,0,0
1,0,56611,1,9,1,7,1,2,60.0,1,1
1,2,62028,1,9,2,10,0,0,300.0,1,1
0,0,79036,0,7,0,4,2,1,120.0,0,1
0,0,51360,0,9,4,5,1,1,90.0,0,1
1,1,35746,1,3,2,5,1,1,225.0,1,0
1,1,68897,0,7,2,5,0,1,180.0,1,2
0,1,48251,1,12,4,9,2,4,80.0,0,1
0,0,87877,1,3,2,10,0,3,240.0,0,0
1,3,26185,1,8,4,3,2,1,100.0,1,1
0,2,62772,1,9,1,0,0,4,165.0,0,2
0,3,59780,0,2,0,4,1,3,60.0,0,1
1,1,58423,0,6,3,10,0,4,160.0,0,1
0,0,45807,0,6,2,6,1,2,60.0,0,1
1,0,31407,0,9,2,0,0,4,75.0,0,1
1,3,41181,0,2,2,8,2,4,330.0,1,1
0,1,54680,0,10,4,7,1,2,120.0,1,2
1,2,77605,1,4,1,0,2,0,270.0,1,0
0,0,77777,0,5,2,0,0,3,195.0,0,0
1,1,86843,1,6,4,3,0,1,160.0,1,1
1,3,84680,0,10,3,7,2,3,270.0,1,2
1,1,57168,1,8,4,6,1,1,300.0,0,1
1,1,96021,0,6,1,6,1,3,360.0,1,0
1,0,80538,1,10,1,10,1,4,150.0,0,1
0,1,30730,0,8,3,5,0,4,270.0,0,1
1,3,56696,0,11,1,0,0,2,300.0,0,0
1,0,41213,0,3,0,5,0,3,325.0,0,0
0,0,60819,0,7,1,7,2,0,420.0,0,0
1,2,13483,1,6,4,2,1,3,420.0,1,1
0,0,39495,0,12,3,5,2,1,150.0,1,0
1,0,97742,0,4,1,10,2,1,195.0,1,1
0,2,52580,1,7,3,9,2,1,150.0,1,0
1,1,34737,1,4,0,7,1,3,120.0,1,1
1,1,92740,0,5,0,2,0,3,210.0,1,2
1,3,16380,0,11,4,9,2,2,90.0,1,1
1,2,39282,0,12,1,4,0,0,150.0,0,1
1,0,47385,0,3,3,6,2,4,270.0,1,1
1,1,88515,1,2,1,1,0,3,420.0,1,2
1,2,36892,0,4,3,7,2,4,135.0,0,0
1,0,52947,0,8,0,4,1,1,300.0,0,1
1,3,36673,1,9,2,2,2,3,180.0,0,1
1,2,36672,1,12,0,1,1,2,70.0,1,0
1,2,91792,1,11,1,4,0,2,585.0,0,1
1,0,59391,1,2,1,10,1,3,120.0,0,0
1,2,50781,0,5,1,1,2,4,420.0,1,1
1,3,21810,0,2,4,9,1,4,160.0,1,1
0,1,44364,0,11,0,5,1,3,240.0,1,1
0,0,26545,0,3,0,9,0,1,80.0,1,0
1,2,47027,1,10,1,0,1,2,165.0,1,1
1,0,50808,0,0,4,2,1,3,60.0,0,1
0,1,55421,1,6,4,10,1,4,655.0,1,1
1,1,16350,1,3,2,2,1,3,225.0,0,0
1,2,76212,0,7,4,6,0,3,655.0,0,2
0,0,69701,1,5,4,6,2,2,75.0,0,1
0,3,45153,0,1,0,4,1,4,170.0,1,0
0,0,18615,0,3,3,5,2,2,300.0,1,1
1,3,76299,0,4,0,2,1,1,345.0,0,1
0,0,74879,1,10,4,8,0,3,330.0,1,0
1,0,47191,1,0,0,9,2,4,90.0,0,1
1,0,59580,0,7,1,6,0,3,165.0,1,1
0,3,85026,0,3,2,3,1,2,180.0,1,2
0,1,14496,0,0,1,5,0,2,150.0,1,1
0,1,31618,0,6,0,9,0,0,210.0,0,0
1,0,10844,1,1,0,5,2,1,210.0,1,0
0,3,88922,1,3,0,4,1,4,180.0,0,0
1,1,23263,1,1,0,0,1,1,70.0,0,0
0,0,79004,0,7,0,2,2,1,150.0,0,1
1,3,74729,1,1,3,2,1,0,225.0,0,1
0,1,46033,1,6,2,10,0,3,105.0,0,0
1,0,16258,1,11,4,0,2,4,180.0,0,1
1,3,17443,1,5,4,5,1,3,90.0,1,1
1,3,39160,1,6,3,9,2,3,390.0,1,1
1,1,81824,0,9,3,3,2,4,240.0,1,1
0,1,65245,1,10,1,0,1,1,130.0,1,1
1,3,95426,0,7,2,3,2,2,170.0,0,1
0,0,26382,0,1,3,8,0,0,105.0,1,0
0,2,86992,1,5,1,10,1,4,60.0,0,0
1,0,55726,0,9,3,8,2,2,105.0,1,1
0,1,36571,0,3,3,0,1,3,90.0,1,1
0,2,15792,0,6,3,2,1,2,420.0,0,0
0,3,65270,0,8,1,6,2,4,150.0,0,1
1,2,82063,0,3,4,10,1,1,80.0,1,1
1,0,53337,0,3,2,4,2,3,160.0,1,0
0,1,10463,1,1,4,10,2,3,90.0,0,1
0,3,18867,1,5,1,8,2,2,420.0,1,1
0,3,80394,0,1,1,1,2,3,100.0,0,1
0,2,77288,0,1,0,1,1,3,300.0,0,1
1,1,20527,1,1,4,8,2,2,655.0,1,1
0,1,34067,0,5,2,2,1,3,90.0,1,1
1,0,53609,0,2,2,8,2,4,220.0,0,0
0,3,83737,1,0,3,10,2,4,345.0,1,1
0,2,82224,0,9,4,1,0,4,90.0,0,1
1,0,83177,0,5,4,0,0,0,420.0,1,1
0,1,28750,1,6,3,0,0,4,270.0,0,0
0,1,60078,0,5,3,3,0,1,150.0,1,1
1,1,20393,1,12,0,10,2,3,325.0,1,2
1,3,87317,0,0,0,2,1,2,585.0,0,1
0,3,19813,1,2,2,8,2,1,75.0,0,1
1,2,86542,0,11,0,0,0,1,220.0,0,1
1,0,99962,1,11,2,7,0,4,170.0,1,1
0,0,85891,0,8,3,3,2,0,220.0,1,0
0,3,52690,1,2,3,4,1,1,195.0,1,1
1,0,11812,1,10,1,6,2,2,90.0,0,1
0,3,32767,0,7,4,1,1,3,300.0,0,1
1,0,17099,1,7,2,8,1,3,270.0,1,1
1,1,21163,1,2,0,0,0,4,120.0,0,1
1,0,33862,1,4,0,0,2,2,180.0,0,1
1,0,94432,0,3,3,7,1,1,390.0,1,1
1,1,12684,0,10,2,3,1,4,120.0,0,0
1,3,93076,1,0,2,4,0,1,130.0,0,0
0,1,62091,0,5,2,8,0,1,100.0,0,2
0,1,79687,0,10,4,10,0,2,655.0,1,1
0,2,28103,0,7,4,9,2,4,80.0,1,1
1,1,35745,0,6,1,2,0,0,225.0,1,1
1,3,17429,0,11,2,10,1,2,180.0,0,0
1,1,79699,1,2,2,10,2,4,120.0,0,1
1,3,68449,0,9,1,10,0,4,270.0,0,0
0,0,70511,0,0,0,6,1,3,120.0,1,0
0,2,40273,1,9,1,9,1,1,120.0,0,1
0,3,45058,0,2,1,6,0,3,90.0,0,1
1,1,20845,0,6,4,2,2,3,70.0,1,1
0,1,85607,0,3,2,4,2,0,60.0,0,1
0,0,14628,0,10,2,0,1,1,70.0,0,1
0,2,11478,0,6,1,7,0,1,240.0,1,1
0,2,63291,1,8,3,0,0,3,220.0,1,2
1,2,77586,1,6,1,2,1,1,150.0,0,0
0,1,42357,1,2,4,1,1,0,300.0,1,0
1,0,39872,1,6,3,6,0,3,330.0,0,1
0,2,50924,1,3,4,8,0,1,75.0,1,1
0,3,30455,1,10,1,5,1,2,135.0,0,2
1,3,66085,1,11,2,2,1,0,105.0,0,0
0,3,71333,1,3,4,1,1,2,220.0,1,2
0,2,89001,0,7,1,8,1,3,195.0,0,1
0,0,62921,1,12,1,0,1,1,220.0,0,0
1,2,49643,1,7,2,9,1,4,105.0,0,1
1,0,48369,1,5,2,3,2,0,270.0,0,0
1,1,28992,1,11,4,10,0,2,655.0,1,1
1,1,95561,1,0,4,6,2,3,130.0,0,2
1,1,49484,1,11,2,1,0,4,220.0,1,0
0,1,28200,0,2,4,1,1,0,390.0,0,0
1,2,54731,1,2,2,5,0,1,240.0,1,1
1,3,40663,1,2,4,10,1,0,170.0,0,2
0,0,88427,1,9,4,0,0,2,170.0,0,1
0,2,94392,0,3,0,10,1,1,60.0,1,1
1,1,14995,0,11,4,10,1,0,300.0,0,1
0,3,54889,1,5,0,7,1,2,240.0,0,1
0,0,21264,1,9,4,6,1,2,170.0,1,1
1,3,72299,1,6,2,7,0,3,390.0,1,1
0,2,15999,1,11,3,9,0,1,130.0,1,2
1,2,29061,0,1,2,10,2,1,390.0,1,1
0,2,28993,1,6,3,2,0,2,135.0,1,0
1,1,11939,0,5,2,0,0,4,60.0,0,0
1,2,37799,1,2,4,8,2,2,270.0,0,1
1,3,72296,1,4,4,6,2,0,75.0,1,1
0,3,69855,0,7,3,7,2,3,585.0,0,0
1,0,80543,0,12,1,10,1,2,270.0,0,0
0,3,87324,1,8,2,10,2,0,150.0,0,0
1,3,97829,0,7,4,10,1,2,330.0,1,1
1,1,72998,0,3,3,0,0,1,70.0,0,0
0,2,72031,0,9,2,4,0,4,70.0,1,0
1,1,13035,0,5,1,10,0,0,655.0,0,1
0,1,65619,0,12,3,7,1,4,585.0,0,0
0,3,91683,0,1,0,7,1,2,120.0,1,0
1,1,26481,1,12,0,1,1,4,165.0,0,1
1,2,43011,0,7,4,6,2,4,330.0,1,2
1,2,74975,1,10,0,3,2,2,345.0,1,1
0,0,71526,1,5,2,8,2,4,360.0,0,1
0,3,23951,1,8,3,4,1,0,105.0,0,1
1,3,99578,1,7,1,2,0,0,75.0,1,1
1,2,12085,0,12,4,3,1,0,195.0,0,1
1,2,17655,1,9,0,9,1,0,165.0,1,0
1,3,74864,0,5,0,4,1,2,420.0,1,1
0,2,78691,0,4,3,0,1,2,220.0,1,1
1,0,55488,0,1,3,7,1,4,585.0,1,1
0,1,57402,1,7,4,9,2,1,345.0,1,0
0,3,88320,0,7,3,9,0,0,325.0,0,1
1,0,11812,1,10,0,6,0,1,60.0,0,1
1,0,68426,1,11,3,9,1,4,120.0,1,1
1,3,32233,0,7,2,9,1,3,390.0,1,1
1,0,43035,0,9,0,1,1,2,130.0,0,1
0,3,53111,0,4,0,4,1,3,345.0,0,2
1,1,35694,1,6,2,5,1,1,300.0,1,1
1,0,14550,1,4,1,1,1,3,360.0,0,1
0,1,99521,1,12,2,3,2,3,120.0,1,1
0,3,85834,1,8,4,6,2,2,165.0,1,2
0,3,55604,0,5,0,10,0,1,325.0,0,0
0,0,68318,1,6,0,3,1,1,655.0,1,1
1,2,55886,0,2,2,5,0,2,360.0,1,1
1,1,16553,0,2,1,0,0,4,130.0,1,1
0,0,85667,0,7,0,3,0,3,75.0,0,2
1,2,24665,1,5,1,8,1,3,100.0,1,0
0,1,50008,0,11,3,4,2,0,180.0,1,1
1,1,56193,0,11,4,1,0,1,195.0,1,1
1,1,22973,1,11,4,3,0,1,105.0,1,2
0,0,54004,1,9,0,3,2,1,325.0,1,1
1,0,17377,0,0,0,7,0,0,120.0,0,0
0,1,29941,0,9,4,3,0,4,160.0,0,1
0,1,16059,1,5,2,0,0,1,270.0,0,1
0,1,25975,0,5,3,4,1,1,105.0,0,1
1,3,62254,1,2,3,9,0,1,240.0,1,0
0,2,24704,1,8,3,2,0,3,130.0,1,1
0,0,87094,1,10,3,6,0,2,165.0,0,0
1,3,71572,0,12,3,6,1,1,325.0,1,0
1,0,13459,1,1,1,7,0,0,150.0,1,0
1,1,46210,1,0,3,9,0,1,100.0,0,1
0,3,19443,0,2,3,4,1,3,210.0,0,1
1,2,45795,1,9,3,9,2,3,80.0,1,1
0,0,38299,1,3,4,5,2,2,105.0,0,0
0,2,20556,0,12,4,5,0,2,100.0,1,0
1,1,34918,1,9,0,10,1,3,420.0,1,0
1,3,86949,1,2,2,6,0,2,360.0,0,1
1,1,49665,1,1,3,5,2,0,70.0,0,1
1,1,24624,0,4,2,10,2,4,655.0,0,1
1,2,92597,0,1,0,5,1,2,120.0,1,1
1,1,56915,0,10,2,3,0,0,360.0,0,1
0,0,50172,1,0,0,1,0,3,345.0,1,1
0,3,27025,1,9,3,5,2,2,420.0,1,0
1,1,14988,1,11,4,2,0,1,180.0,0,1
1,0,53848,0,7,1,1,2,4,80.0,0,1
1,2,49513,0,12,3,0,0,3,80.0,0,1
1,1,66239,0,5,0,1,1,0,100.0,0,1
0,2,27026,0,0,2,6,2,3,75.0,0,2
0,0,92421,1,1,3,7,0,1,585.0,0,1
0,0,18139,1,11,3,10,2,1,80.0,0,0
0,3,96125,1,6,2,8,0,0,210.0,0,1
1,0,92934,0,3,2,4,0,3,420.0,1,2
1,0,25182,1,0,0,3,0,2,70.0,1,1
1,1,80293,0,1,3,6,0,2,150.0,1,1
1,1,28057,1,7,1,4,1,3,225.0,0,0
1,1,25902,0,12,1,3,1,2,220.0,1,0
1,1,42019,1,0,3,6,2,1,240.0,1,1
1,1,90416,0,11,3,5,0,2,270.0,0,1
0,0,49873,0,8,4,5,1,0,165.0,0,0
1,2,23474,1,10,2,8,0,4,330.0,0,0
0,2,16194,0,2,3,8,2,2,105.0,1,0
0,2,79478,0,3,3,8,0,1,180.0,1,1
1,1,36788,0,4,1,3,0,0,330.0,1,1
0,1,54415,0,12,3,8,2,4,135.0,0,0
0,3,77040,1,4,0,1,2,0,60.0,0,2
1,3,98550,1,2,4,1,2,3,100.0,1,2
0,0,82681,0,8,1,5,1,2,270.0,0,1
1,2,29965,0,8,0,8,1,4,220.0,1,1
0,0,98218,0,4,1,6,2,2,80.0,0,0
0,0,88220,0,4,4,0,2,0,270.0,0,1
0,2,73698,0,0,1,10,0,2,75.0,1,1
1,0,81261,1,8,2,7,1,1,330.0,1,1
1,0,50516,0,12,3,6,2,3,60.0,0,1
0,3,67111,1,10,3,8,2,2,160.0,0,1
0,2,24356,0,0,3,2,1,3,300.0,0,0
0,1,67183,0,11,3,2,0,0,165.0,0,0
1,2,68099,0,0,2,1,2,1,105.0,0,1
1,2,42871,0,6,3,6,1,4,585.0,0,1
1,0,15926,1,1,0,4,0,4,105.0,0,0
1,0,38135,1,4,3,5,0,2,105.0,0,0
1,3,25060,0,0,3,1,1,2,655.0,0,2
0,3,36153,0,1,3,10,1,1,360.0,1,0
0,1,77686,0,2,1,5,0,1,120.0,1,0
0,0,77405,1,12,2,10,0,2,225.0,0,1
1,1,25257,0,8,1,8,0,0,195.0,0,0
1,3,52251,1,3,2,2,2,1,130.0,0,1
0,3,50819,1,6,3,2,2,3,160.0,0,2
0,3,54985,0,11,1,7,0,3,180.0,0,1
1,2,84185,0,10,0,3,1,4,90.0,1,1
0,3,91830,0,5,3,1,0,2,75.0,1,0
1,2,12428,0,0,0,4,1,0,585.0,1,1
0,2,60625,1,2,1,1,0,1,170.0,0,1
0,0,65450,1,7,2,6,0,4,165.0,1,2
0,3,94446,1,4,0,8,1,2,225.0,1,1
1,1,24589,0,6,0,0,0,2,210.0,0,1
0,3,43291,0,5,4,9,1,1,150.0,0,1
1,1,66003,1,9,0,3,0,1,420.0,0,1
0,1,18384,0,2,0,6,2,0,150.0,0,1
0,2,39061,1,11,4,10,2,0,135.0,0,1
0,0,90237,0,10,1,2,0,4,90.0,0,1
0,0,80023,1,6,0,3,2,1,585.0,1,1
0,0,55460,1,5,1,3,2,2,160.0,0,2
1,3,82317,0,9,2,9,0,3,150.0,0,1
0,3,81167,0,10,4,8,1,0,60.0,0,1
0,2,69502,0,7,1,2,2,4,60.0,1,1
1,1,58670,0,5,0,10,0,4,270.0,1,1
0,1,53202,1,1,2,1,1,4,120.0,0,1
1,3,43175,1,4,3,10,0,0,345.0,1,1
1,0,38183,0,5,1,3,2,4,170.0,1,2
1,3,53386,0,1,4,6,0,0,80.0,1,1
1,1,27078,1,6,2,1,2,3,70.0,0,1
0,3,40027,1,1,0,5,2,4,345.0,1,0
1,0,68416,0,0,4,6,0,3,195.0,1,1
1,3,58676,0,7,4,9,0,2,120.0,0,2
0,2,70598,0,7,4,5,2,2,195.0,0,1
0,2,85413,1,12,3,10,2,0,90.0,0,0
1,3,26034,1,7,2,0,1,0,195.0,0,1
1,1,84936,0,2,2,5,2,0,220.0,0,1
0,2,30961,0,8,3,7,1,4,345.0,1,0
0,1,21429,0,3,4,10,0,3,160.0,1,1
1,0,94017,1,2,3,1,1,1,150.0,1,1
1,2,45789,0,3,4,2,1,0,170.0,0,0
1,0,55838,1,11,3,8,0,2,225.0,1,0
1,2,80066,1,11,0,2,1,2,90.0,1,0
0,1,73941,0,12,2,7,0,0,75.0,0,1
1,2,34544,1,0,2,1,2,1,270.0,1,1
0,0,14222,1,0,0,8,0,0,330.0,1,1
0,1,76714,1,7,4,6,1,0,270.0,0,1
0,1,36772,1,2,2,7,2,1,135.0,1,1
0,0,33920,1,6,1,9,0,3,90.0,1,1
1,3,34347,1,7,3,9,2,1,130.0,0,1
0,1,91086,0,2,3,6,1,3,70.0,1,1
0,3,26676,0,12,2,3,2,1,300.0,1,1
1,0,27784,0,6,4,1,0,1,130.0,1,1
0,0,37280,1,8,3,9,2,3,585.0,1,1
1,2,78846,0,12,2,2,1,4,345.0,0,1
1,2,54062,1,0,0,0,0,1,210.0,1,2
0,2,17723,0,4,4,6,0,3,70.0,0,1
0,0,30230,0,4,4,1,1,1,170.0,1,0
1,1,74006,0,4,2,7,1,4,330.0,1,0
0,1,62398,0,7,2,9,2,4,150.0,1,0
1,0,22973,1,9,1,3,0,2,225.0,0,1
0,3,45458,1,4,4,7,0,1,170.0,0,1
0,0,48598,1,0,3,9,1,3,60.0,1,1
0,3,60188,0,1,3,10,0,3,160.0,1,2
1,3,75547,1,10,0,6,0,2,100.0,1,1
0,0,44417,1,8,1,1,2,3,90.0,1,2
1,3,74690,1,6,3,1,2,2,655.0,0,1
1,1,57356,1,9,3,2,2,4,345.0,0,0
1,0,35190,0,1,3,9,1,2,220.0,0,0
0,0,31336,1,10,3,4,1,4,105.0,1,1
1,1,56289,1,1,4,0,1,2,325.0,1,1
0,3,80999,0,9,1,8,2,2,160.0,1,1
1,0,91123,0,3,0,0,2,0,240.0,1,1
1,0,17935,1,7,2,6,0,0,360.0,0,0
1,1,46558,1,11,2,3,2,3,105.0,0,2
1,0,11241,1,12,2,1,0,3,300.0,1,1
0,2,62479,1,12,2,2,2,1,225.0,0,1
0,3,29149,1,2,4,3,1,3,360.0,0,1
1,0,22651,1,2,3,6,1,3,80.0,0,1
0,0,19124,0,12,1,4,0,1,105.0,0,0
1,2,43748,1,9,0,7,2,4,135.0,0,0
0,2,10375,1,7,4,7,1,2,105.0,1,2
1,0,62627,1,7,1,9,2,4,270.0,0,2
1,2,42949,1,10,1,2,1,2,345.0,1,1
1,1,35213,0,3,4,4,1,4,225.0,1,1
1,1,84392,1,11,1,6,2,1,195.0,1,1
1,3,71691,1,2,3,8,0,1,420.0,1,2
0,3,75333,0,10,0,9,0,3,135.0,1,1
1,2,56334,1,3,3,8,1,4,165.0,1,1
1,0,51527,1,4,3,5,1,2,270.0,1,0
1,1,38755,1,12,4,10,1,0,80.0,1,1
0,3,11232,0,3,1,6,1,2,220.0,1,0
0,2,60998,1,5,2,8,0,4,330.0,1,1
0,2,71753,1,3,3,0,1,1,390.0,0,1
1,1,98159,1,12,2,0,0,0,330.0,1,1
0,1,34434,1,4,0,5,0,4,195.0,0,1
1,0,45720,1,2,4,3,0,3,325.0,0,2
0,2,33406,0,1,1,3,0,1,90.0,1,0
0,0,18269,1,8,4,8,0,1,345.0,1,1
1,1,28439,0,3,2,10,1,1,80.0,0,0
0,2,86023,0,11,1,5,0,3,160.0,1,1
0,2,40934,0,10,3,8,2,0,70.0,0,0
0,2,49090,1,1,0,2,1,4,225.0,1,0
0,2,19371,1,6,3,4,0,4,240.0,1,2
1,2,67257,1,9,2,9,2,0,60.0,0,1
1,2,73710,0,3,3,8,0,3,210.0,0,1
0,1,47282,1,1,0,8,1,1,90.0,1,0
1,2,33072,0,12,2,0,0,3,325.0,1,1
0,3,32184,1,12,0,10,1,0,325.0,1,1
0,2,55149,1,5,2,0,1,0,165.0,0,1
1,2,13896,0,7,2,5,2,3,210.0,1,1
1,2,32778,1,7,4,6,0,1,220.0,0,0
0,3,71980,0,3,3,2,2,0,330.0,1,1
1,0,71996,0,3,2,4,2,0,75.0,0,1
0,1,37026,1,12,3,8,1,4,180.0,1,0
0,3,46737,0,11,0,1,1,3,75.0,1,1
0,0,72777,1,6,3,4,1,1,330.0,1,1
1,1,17603,0,0,3,8,1,3,100.0,1,0
0,1,93303,0,11,3,3,1,2,90.0,1,1
1,3,41510,0,6,2,6,1,1,150.0,1,1
1,2,37013,1,10,2,5,0,4,345.0,1,0
1,1,87235,1,12,4,7,1,4,300.0,1,1
0,0,51946,1,2,0,5,0,3,135.0,1,1
1,1,68700,1,10,1,6,2,0,135.0,1,1
0,2,93620,1,3,4,9,1,4,130.0,0,0
0,0,49300,1,6,0,5,2,4,420.0,1,1
1,0,60415,1,5,4,5,0,3,100.0,1,0
1,0,72319,1,1,3,2,0,4,170.0,0,0
0,0,59242,0,5,2,10,1,1,105.0,1,0
1,1,82848,1,6,3,9,0,0,330.0,1,1
0,0,36367,0,7,3,10,1,3,655.0,1,1
0,1,86749,0,12,0,9,2,3,360.0,0,1
0,0,70697,0,10,3,6,2,3,180.0,1,1
0,1,61223,1,7,2,6,0,0,80.0,0,1
0,1,56044,1,2,1,6,2,4,180.0,0,1
1,0,61698,1,12,1,1,2,4,220.0,0,1
0,0,47921,0,11,1,10,0,3,135.0,0,0
1,2,27995,1,10,2,5,1,1,300.0,1,1
1,3,19356,1,9,0,4,2,4,75.0,1,1
0,1,15499,0,10,2,3,2,0,360.0,0,1
1,3,88895,1,1,0,6,0,3,180.0,0,1
1,0,35030,1,10,4,0,2,4,390.0,1,1
1,1,18310,1,6,4,3,1,2,105.0,0,1
0,0,36686,0,4,0,9,0,2,160.0,1,1
0,0,66881,0,0,4,10,2,3,160.0,0,2
1,1,62253,1,7,3,1,2,2,130.0,1,1
0,0,10608,0,7,4,9,0,0,75.0,1,0
1,0,44994,0,11,3,5,1,4,90.0,1,0
0,3,44237,0,4,3,3,2,3,130.0,1,2
1,0,74243,0,6,1,9,0,3,135.0,1,0
0,2,56517,1,5,0,4,0,3,345.0,1,1
0,2,67215,1,12,4,7,2,1,420.0,1,1
1,1,76244,1,2,4,0,0,0,165.0,0,1
1,2,18704,0,2,4,0,1,4,100.0,1,2
1,1,60258,1,6,3,1,1,4,330.0,1,1
1,3,80646,0,1,0,1,0,3,585.0,1,0
1,1,38633,0,9,4,4,2,0,75.0,0,1
0,1,49410,0,3,3,10,2,1,585.0,0,0
1,1,98694,0,4,1,9,2,1,180.0,1,1
1,3,21816,1,11,1,2,1,3,325.0,0,0
0,0,50485,1,6,2,5,0,0,225.0,1,1
0,3,63760,1,1,3,6,1,3,195.0,1,1
1,3,55457,0,9,2,10,0,2,300.0,0,0
0,2,34159,1,10,2,0,1,1,70.0,0,1
1,0,52397,1,11,1,10,1,2,160.0,0,0
0,1,44933,0,10,4,2,1,3,150.0,0,2
1,0,18489,0,9,3,10,2,1,90.0,0,1
0,1,38769,1,2,4,7,0,2,270.0,1,0
0,0,86660,1,10,3,0,2,3,420.0,0,1
0,0,57873,1,7,0,7,1,2,195.0,0,0
0,2,75384,1,11,2,9,0,3,135.0,0,1
0,1,17815,1,2,1,6,0,3,225.0,1,2
1,3,58314,1,12,3,4,1,0,70.0,0,1
1,2,70067,0,4,2,6,2,0,330.0,1,0
1,3,43697,1,5,3,4,1,0,300.0,0,1
0,1,15745,0,12,4,7,0,2,135.0,0,0
0,2,58434,1,11,3,1,0,3,325.0,1,1
0,0,84983,1,7,3,4,2,1,210.0,1,1
0,0,83958,0,4,2,10,0,0,325.0,0,1
0,0,87792,0,0,4,4,2,2,160.0,1,0
1,1,85584,0,7,4,0,0,0,655.0,0,2
1,0,45197,1,2,2,5,2,3,120.0,0,1
1,1,46890,0,10,1,8,1,2,195.0,1,2
1,0,99328,0,12,3,5,2,3,270.0,1,0
1,2,91260,0,12,1,5,2,2,240.0,0,1
0,3,84159,1,0,2,8,0,3,325.0,1,1
0,2,51580,1,1,4,9,1,0,300.0,1,0
0,0,56127,0,6,4,1,0,3,225.0,0,1
0,0,70574,1,1,3,8,1,0,390.0,1,1
0,1,11763,1,0,2,2,0,3,420.0,0,2
0,0,47194,0,9,0,1,1,3,225.0,1,1
